,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_DTR_score
388,b454b59e-058b-425f-a924-0033cecb0a2b,-1.85106,29.55222,0,0,0.4225,0.31138187796151245,0.31935142756432855,0.3161681181370693,0.3161681181370693,0.00064
389,7515e65f-dd53-41b0-b237-8ad341fc14a5,-2.15475,29.53219,0,1,0.8150000000000001,0.2140025142636109,0.6066267183644695,0.012495266944339264,0.012495266944339264,0.000563
390,564065c9-ae21-4f63-b271-255b7df8eb14,-2.14156,29.4845,0,1,0.6239285714285715,0.1619765980079296,0.44131124427211843,0.1533510034078001,0.1533510034078001,0.00095
391,cdd1f874-ebda-4154-9b28-fb8e3f8db3e5,-2.17908,29.58536,0,1,0.7885714285714286,0.2768591045353448,0.49524145223827987,0.05490344566452101,0.05490344566452101,0.000892
392,28b57a25-5451-48cd-bb3e-ec711b029043,-1.75022,29.32997,0,1,0.34750000000000003,0.32762788898559136,0.18857948537187172,0.19273002650511173,0.19273002650511173,0.0019
393,0c7c38e7-5455-4e6d-9138-ffe0f98b6bbc,-2.09608,29.37619,0,1,0.17392857142857143,0.03858427618218741,0.1163200563976031,0.09617569102612647,0.09617569102612647,0.0049
394,ca1e8c42-4439-40ee-b79d-0e30f87fd732,-2.25203,29.67719,0,1,0.4146428571428572,0.3887438352190311,0.05569263306309482,0.27035213934115865,0.05982582355168497,0.0028
395,d7549644-ec1a-4f2c-ad03-fcfc3ba991a4,-2.17225,29.57031,0,1,0.8278571428571428,0.25906585436611546,0.5593937257666549,0.0704278682317304,0.0704278682317304,0.000531
396,6994026f-b082-4620-a26d-3e53159f3cfe,-1.68708,29.62622,0,1,0.5075000000000001,0.19940044483125424,0.3214663376806486,0.14767133661491857,0.14767133661491857,0.000185
397,b4be5ea4-26c7-43c2-96eb-f05279d7b8b5,-2.67936,29.78678,0,1,0.2567857142857143,0.7517648196499371,0.17870990482904478,0.1840212040893601,0.1840212040893601,0.0002
398,217c2ef4-de92-45ad-a511-269ead445618,-1.28936,30.33492,0,1,0.0732142857142857,0.7212068465332173,0.021149101163200564,0.030291556228701246,0.022718667171525937,0.000873
399,6101ceb5-8f61-4f8b-a33b-2180999c8a59,-1.98147,30.11814,0,1,0.25,0.011314186248912098,0.0066972153683468455,0.012495266944339264,0.007194244604316547,7.8e-05
400,c876a085-f40f-44df-b395-133352df7af9,-2.16608,29.50581,0,1,0.7471428571428572,0.19495213228894692,0.5682058512513218,0.1090496024233245,0.1090496024233245,0.000691
401,7613aaf2-d1e4-4113-bf2b-b5c8f22ec34c,-2.18922,29.54981,0,1,0.9310714285714285,0.2482351803500629,0.6002819880155094,0.1090496024233245,0.1090496024233245,0.00116
402,fbcbd0bc-2112-4450-849a-41f8871bfb08,-1.71078,29.84192,0,1,0.2375,0.3131225219998066,0.2566090941135002,0.08822415751609239,0.08822415751609239,0.000556
403,6179d4dd-8067-48f7-9072-88b1bb8cea20,-2.05872,30.23463,0,0,0.8039285714285714,0.11101440866453922,0.18047232992597814,0.2059825823551685,0.193865959863688,0.000512
404,5a176501-82c2-43a3-bfeb-66dd874d4895,-1.876,29.33972,0,0,0.12607142857142856,0.19272797601779326,0.4314416637292915,0.18174933737220753,0.18174933737220753,0.001
405,d311ae9c-28dd-48b7-a13d-1b6f999fe149,-2.03525,30.68894,0,1,0.7753571428571429,0.56087419011701,0.39443073669369055,0.4195380537675123,0.4195380537675123,0.000637
406,e3f84b83-5da1-4cd1-95a4-cb0cacf80c86,-2.10389,30.0925,0,1,0.6146428571428572,0.1286142539406247,0.04652802255904124,0.030291556228701246,0.030291556228701246,0.041
407,3c06e575-15fd-4b07-907c-8a668b24d83a,-1.97542,30.06917,0,1,0.09928571428571428,0.010250459336621217,0.00634473034896017,0.004543733434305188,0.004543733434305188,0.000384
408,bb3e6120-e33d-4f20-9017-bcb716b677d2,-2.10458,29.44536,0,0,0.41821428571428576,0.10675950101537571,0.23651744800845967,0.20787580461946234,0.20787580461946234,0.0001
409,7a26b4ad-4cf8-4bbc-b3af-fcdde2984cb8,-1.51408,30.07272,0,0,0.2571428571428572,0.44038294168842473,0.24074726824109974,0.14388489208633093,0.14388489208633093,0.0009
410,51c5f9ef-dcb5-4bf7-8399-1b59d6e46b2c,-2.35458,30.06261,0,0,0.35285714285714287,0.39483608935306064,0.47444483609446597,0.6054524801211663,0.5096554335478986,0.0052
411,a5c267f0-b3b2-4e04-8af5-a5cca425af7a,-1.71494,29.95167,0,1,0.3189285714285715,0.25993617638526256,0.15297849841381744,0.1465354032563423,0.1465354032563423,0.000325
412,bbb9ca35-e932-4066-9e4c-59b5eb610c03,-2.54803,29.61283,0,0,0.3057142857142857,0.5837926699545498,0.2784631653154741,0.16698220371071565,0.16698220371071565,0.001005
413,f22333e2-e01a-44b7-b8cf-2e340649d85f,-1.71667,30.08042,0,1,0.5360714285714286,0.22405956870708832,0.37328163553048993,0.05566073457023855,0.05566073457023855,0.0031
414,1eec3e42-583a-4a26-b11f-1bf81952831b,-1.90547,30.20022,0,0,0.5696428571428571,0.08113335267382266,0.16778286922805782,0.18250662627792505,0.18023475956077245,0.000124
415,f634611a-9886-4788-9fa1-26bbfd91da63,-1.75778,29.86758,0,0,0.3592857142857143,0.2571318054346775,0.21607331688403245,0.15448693676637637,0.15448693676637637,0.000169
416,56b21c93-8cbb-40b5-9158-71ef22601925,-2.30231,29.94269,0,0,0.6589285714285714,0.3332366308867615,0.3345082833979556,0.49602423324498296,0.3593335857629686,0.0055
417,2a084003-e344-4b8f-8202-84cc9ee29d03,-2.42894,29.77828,0,1,0.31857142857142856,0.4955033362344068,0.1575608036658442,0.006436955698599016,0.006436955698599016,4.6e-05
418,1d10dd59-bc03-4e09-bab0-d9685cff05ed,-1.69231,29.76106,0,1,0.30892857142857144,0.2473648583309158,0.20761367641875222,0.21999242711094283,0.21999242711094283,0.00028
419,ebfed99b-9200-4c73-8828-7e7d72cb60fc,-2.25108,29.32703,0,0,0.4228571428571429,0.19475872739580313,0.6792386323581248,0.3525179856115108,0.3525179856115108,0.000108
420,fbd97c82-e2da-48e4-a16c-9336f11b26fe,-2.12575,29.93131,0,0,0.7107142857142857,0.14418334783870032,0.424391963341558,0.2733812949640288,0.2733812949640288,4.8e-05
421,a7bdc112-b495-406a-a74b-4b57ba814739,-1.84628,29.67908,0,0,0.36214285714285716,0.30944782903007445,0.18293972506168488,0.22529344945096555,0.19651647103369937,0.000442
422,19fb61c0-246b-4185-b60b-1db52a43e44a,-1.71239,30.00908,0,1,0.5175,0.24001547239145152,0.14874867818117732,0.05831124574024991,0.05831124574024991,0.001177
423,23f33c88-d911-4c21-9c07-17cb51f01e81,-2.67369,29.63008,0,0,0.3117857142857143,0.7121168165554589,0.288332745858301,0.2722453616054525,0.2722453616054525,0.000216
424,1dc76ef0-ed41-4e8a-9d35-ad7b4c920488,-1.9125,30.14767,0,0,0.3639285714285715,0.03848757373561551,0.062037363412054986,0.08481635744036349,0.06664142370314274,0.0028
425,f86d27cc-e971-4a63-b1ae-0f64a5196d72,-1.67964,29.64625,0,0,0.425,0.19195435644521808,0.4050052872752908,0.23778871639530483,0.23778871639530483,3.4e-05
426,9542e21a-3adf-47e3-af6f-95d83f6b6caf,-1.46736,29.87769,0,1,0.32071428571428573,0.26612513296586404,0.2432146633768065,0.2162059825823552,0.2162059825823552,0.000754
