,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,bin_school_region,norm_DTR_score
726,035bf2a6-3fcb-3e43-84cc-2c6b87454a6b,48.503943,91.449915,1,0,0.009700243457090689,0.3701027314153208,0.08467020272688816,0.12630254540762006,0.08467020272688816,1,0.00359
727,1533ddfd-c723-3019-af69-5741d2c0a18c,46.063175,92.03272,1,0,0.004070298234936093,0.5071318790951007,0.36458299437050534,0.7607833016098332,0.36458299437050534,1,0.00176
728,1777cefe-019f-310f-ae3d-557135c8f6ad,47.945451,111.499238,1,0,0.011982653682288498,0.2546444845902877,0.1015261462366991,0.048682130528760845,0.049103511112557355,1,0.000139
729,cd8cb918-f0b9-37b2-8e0c-144eeb846e25,47.781298,111.159252,1,0,0.005477784540474742,0.17289077035079675,0.0011389151020142526,0.14182017614607864,0.0011389151020142526,1,0.0073
730,fd7cc11b-bb77-342f-98d9-32c3f8ab3158,47.778952,111.155641,1,0,0.006010346926354229,0.17189311618626474,0.0019849663206534117,0.14304610123560343,0.0019849663206534117,1,0.0169
731,338e7f56-09f3-321d-99fa-55f170cb2f30,48.692353,110.189398,1,0,0.0030432136335970784,0.2537816485560978,0.10357619342032474,0.42591218505016615,0.10357619342032474,1,0.0011
732,c8d34b55-3102-30ee-95db-fdb675323163,48.553625,111.08398,1,0,0.0025867315885575166,0.38067247283414674,0.0014968598483615892,0.20414878859244442,0.0014968598483615892,1,0.0093
733,90c8a129-c335-3fe9-ab69-f458cfa36b41,47.788177,112.112476,1,0,0.007646074254412661,0.3280664383746326,0.09648237935635026,0.0022260218730844918,0.002245289772542384,1,0.000351
734,dc73b21f-72eb-33ad-be6f-adb5e27edafc,46.901594,109.761202,1,0,0.012819537431527694,0.2946854693019117,0.0008785916501252807,0.13275478272090846,0.0008785916501252807,1,0.0081
735,2e36feca-f4ca-37ce-a735-f5ebfa1222bf,47.102388,110.48592,1,0,0.10852860620815581,0.0728557176369078,0.0862646838697081,0.09213794883375809,0.0862646838697081,1,1.0
736,76e7df50-4011-3954-8c00-0aeda27596cc,48.616148,110.604504,1,0,0.002092209373097991,0.27079569660527947,0.00048810647229182255,0.2975449237022937,0.00048810647229182255,1,0.0018
737,3606b67f-613c-3999-93ee-020b16ebded6,46.254959,109.425744,1,0,0.06607577601947658,0.21762342599832823,0.0005206469037779441,0.08281446591605637,0.0005206469037779441,1,0.00043
738,a051ca58-642e-3944-b654-f236c5bedee6,46.257032,109.4242,1,0,0.06565733414485696,0.21721897160730172,0.000455566040805701,0.08316933896828724,0.000455566040805701,1,0.00041
739,13aa0f14-760f-3953-880d-8cefd9fbf0ea,46.22556,110.84476,1,0,0.002738892270237371,0.32957640143446487,0.19507988675929844,0.3917153272897377,0.19507988675929844,1,1.0
740,f624c2a5-1adb-3169-b48a-5b1e91797b4d,49.022243,111.623219,1,0,0.13538496652465004,0.5469301911721088,0.14545572874296314,0.3395489886118011,0.14545572874296314,1,0.0182
741,d411b92e-1ef5-363f-b7e9-e88a2bbfa299,46.628583,109.405225,1,0,0.0007608034083992697,0.22622482271415859,0.1347824672155153,0.0012904474626576764,0.00130161725944486,1,0.0023
742,41dbff62-2640-37d5-b708-99544d5b80f1,47.212058,108.740229,1,0,0.06535301278149726,0.1874241648016825,0.11815430672610719,0.19240571668225956,0.11815430672610719,1,0.0122
743,7d2ea5ee-0533-3809-8402-219d3dde9de0,47.17893,109.186867,1,0,0.10069233110164333,0.2465553967697576,0.13956591064397514,0.13249669322837693,0.133643552113501,1,0.0074
744,fda33b12-f2ad-3078-b8c2-ca796f62a154,47.496296,109.469802,1,0,0.0031192939744370055,0.13533043923746865,0.0007809703556669161,0.0007742684775946058,0.0007809703556669161,1,0.00259
745,e39d4dfd-8f2e-3d81-b41e-243699a0d438,47.383037,110.318369,1,0,0.009586122945830798,0.07096826381211745,0.08473528358986039,0.00032261186566441915,0.00032540431486121507,1,0.000525
746,956bc873-2ba6-3ace-bc0c-d958ec072dc7,48.692722,111.993062,1,0,0.03811625076080341,0.49262544827028343,0.0029286388337509354,0.244926928412427,0.0029286388337509354,1,0.000888
747,78c5d628-70aa-3f9b-a65f-ae7d2631ce15,47.322181,110.651996,1,0,0.004032258064516129,0.001456035807695419,3.254043148612151e-05,0.0005161789850630706,3.254043148612151e-05,0,0.000111
748,52bd8fce-27e6-390e-85af-754a1572b49c,47.32049,110.65447,1,0,0.004298539257455873,0.0009706905384636125,0.0003904851778334581,0.000387134238797303,0.0003904851778334581,0,3.3e-05
749,501141c7-3c38-3187-9332-fc15c3a85de0,47.32424,110.66621,1,0,0.0026628119293974437,0.0033704532585542104,0.0012365363964726172,0.0014840145820563277,0.0012365363964726172,0,0.000274
750,ecdda642-b16d-3650-81e3-047a998f1575,47.331557,110.680128,1,0,0.0053256238587948874,0.0069566155256558905,0.002115128046597898,0.0031938574700777493,0.002115128046597898,0,0.000187
751,555fde9c-9e11-3453-b74b-24124b7c5652,47.50762,110.17339,1,0,0.05922854534388314,0.11305848410494243,0.13523803325632097,0.0009678355969932572,0.0009762129445836451,1,0.0317
752,78280cd2-59cf-36d9-88b1-d3b7cec19c27,47.743945,109.051904,1,0,0.04568624467437614,0.137217893062259,0.0007158894926946731,0.017872697357808817,0.0007158894926946731,1,0.00075
753,df552a25-431d-3e60-99bb-37f6ed1839ed,47.887682,109.808522,1,0,0.020161290322580645,0.001267290425216383,0.16452442159383035,0.16314482046649675,0.0015294002798477107,1,0.00197
754,49a41510-c326-32f4-a526-a7961717be6b,48.182431,110.307065,1,0,0.17015368228849667,0.1337665489254995,0.17291985291724968,0.24505597315869274,0.1614330806026488,1,0.0451
755,3f00eac0-3425-35a0-bc2f-20c47068f7e0,50.0758,100.0249,1,0,0.019476567255021303,0.13004556852805566,0.01597735185968566,0.0051617898506307065,0.005206469037779441,1,0.197
756,31e00549-68eb-3702-89a6-a451fcefa021,50.444394,100.165347,1,0,0.0036138161898965305,0.2384932725752959,0.002212749341056262,0.0016775817014549794,0.0016921024372783184,1,6.9e-05
757,a3d757fc-0903-3651-bc6f-427a1a273047,49.909995,99.444359,1,0,0.00502130249543518,0.15711704910076307,0.14623669909863007,0.1421750491983095,0.14340568155933747,1,0.00169
758,026b2522-78d2-340f-be04-967640ceb41a,50.1029,98.582,1,0,0.10647443700547778,0.33227276404130823,0.18238911847971107,0.3280317450075813,0.18238911847971107,1,1.0
759,8c9a480e-c38b-3133-a7b8-c13bf7b12279,49.503196,99.155924,1,0,0.12686396835057823,0.19799390622050853,0.11285021639386938,0.19305094041358842,0.11285021639386938,1,0.000464
760,bdb7c8a1-032f-3395-bc3c-191049d509ae,49.615088,99.589295,1,0,0.0015976871576384663,0.10893304931647207,0.08092805310598418,0.12427009065393425,0.08092805310598418,1,0.000238
761,13653516-5e8f-3b54-98d8-39dd5a669efc,48.93732,100.153665,1,0,0.14169963481436398,0.205921212284628,0.23510461748722788,0.15636997128754393,0.15772347141323093,1,1.0
762,aa782ae0-9628-3a56-be64-d9149483c87c,48.770546,99.873508,1,0,0.031573341448569686,0.26259875428047563,0.20978816179102536,0.10265509565441815,0.10354365298883862,1,0.00239
